tick,demand
0,3308
1,1556
2,2132
3,2250
4,2272
5,2212
6,2591
7,2528
8,1400
9,2225
10,2050
11,3436
12,2037
13,2698
14,3202
15,1406
16,1054
17,2272
18,1450
19,3278
20,1750
21,2109
22,3130
23,2785
24,2857
25,2084
26,1144
27,3099
28,2830
29,1704
30,2137
31,3283
32,2306
33,3770
34,3851
35,1611
36,1899
37,3819
38,2626
39,1110
40,3228
41,2745
42,2967
43,1203
44,2752
45,2972
46,1548
47,2219
48,1688
49,3446
50,3810
51,2806
52,2138
53,1555
54,2241
55,3022
56,3216
57,1970
58,3260
59,2787
60,3508
61,3388
62,2434
63,2227
64,1758
65,1301
66,2569
67,2598
68,3525
69,3408
70,3028
71,3563
72,1590
73,1562
74,2465
75,2348
76,3875
77,2988
78,293
79,348
80,149
81,379
82,1945
83,3079
84,2082
85,3826
86,3675
87,3935
88,3482
89,3182
90,1382
91,1136
92,2008
93,3439
94,1018
95,3864
96,1537
97,2135
98,1498
99,1959
100,2598
101,3416
102,2360
103,2399
104,3767
105,3211
106,1690
107,3488
108,3065
109,2879
110,2496
111,3925
112,2497
113,1144
114,3593
115,1272
116,2375
117,1097
118,1317
119,1782
120,2210
121,2658
122,2056
123,2753
124,3655
125,1592
126,2812
127,3297
128,3545
129,1115
130,2842
131,1687
132,2900
133,1557
134,2895
135,1018
136,2315
137,1710
138,2079
139,1024
140,3045
141,1345
142,1754
143,3519
144,1143
145,1972
146,3768
147,2793
148,3468
149,1831
150,3113
151,3427
152,3438
153,2086
154,3866
155,3227
156,2527
157,3258
158,2892
159,1447
160,2758
161,1193
162,1108
163,1635
164,3544
165,2405
166,2475
167,2498
168,2670
169,3536
170,1388
171,3427
172,3175
173,3331
174,2750
175,1983
176,2380
177,1164
178,2054
179,2285
180,3290
181,2389
182,3073
183,1241
184,3619
185,1452
186,1611
187,3447
188,2388
189,1862
190,1201
191,2897
192,1077
193,3482
194,1043
195,1843
196,3563
197,2736
198,1614
199,1548
200,1556
201,2567
202,3526
203,1800
204,1504
205,2997
206,3320
207,2869
208,2220
209,1480
210,3100
211,1828
212,1029
213,2815
214,2988
215,3011
216,3050
217,2776
218,1764
219,3917
220,3432
221,3692
222,3975
223,1111
224,2530
225,3141
226,2727
227,1516
228,1249
229,3356
230,2706
231,3388
232,3747
233,2333
234,1515
235,1650
236,2521
237,2098
238,2295
239,2217
240,2023
241,2902
242,1642
243,2690
244,2053
245,1255
246,1388
247,3581
248,3305
249,3946
250,2945
251,1705
252,1292
253,1114
254,2266
255,2374
256,2827
257,1159
258,2882
259,1263
260,2020
261,2416
262,1803
263,3646
264,1535
265,3299
266,1502
267,1707
268,2738
269,2944
270,3634
271,2260
272,1687
273,1304
274,1316
275,1753
276,1588
277,1462
278,1837
279,3675
280,2418
281,3090
282,3187
283,1251
284,1235
285,1180
286,3336
287,2455
288,2102
289,1889
290,1999
291,2540
292,3979
293,2556
294,3799
295,2591
296,1478
297,3977
298,2919
299,2830
300,3800
301,2404
302,2027
303,1170
304,1564
305,3786
306,1739
307,1330
308,1388
309,1398
310,3729
311,1728
312,2269
313,3578
314,2475
315,3526
316,2495
317,1505
318,1820
319,3543
320,2574
321,1606
322,1017
323,3057
324,3985
325,3035
326,3962
327,3924
328,1238
329,2213
330,3626
331,2684
332,2980
333,1166
334,2484
335,1536
336,2130
337,1308
338,2766
339,2019
340,1415
341,3723
342,3433
343,2128
344,2250
345,2209
346,1698
347,3606
348,2361
349,2126
350,1921
351,2731
352,2486
353,1752
354,2536
355,2294
356,2123
357,2518
358,1847
359,3669
360,1312
361,1008
362,2589
363,3310
364,3895
365,1500
366,2266
367,3788
368,2155
369,2628
370,2827
371,3617
372,3169
373,3830
374,1783
375,2048
376,2640
377,2673
378,3362
379,1485
380,1689
381,1410
382,2872
383,2460
384,2694
385,2402
386,1070
387,3005
388,3143
389,1848
390,2975
391,3771
392,2626
393,2776
394,1132
395,1193
396,2121
397,1051
398,2707
399,1277
400,2723
401,1490
402,2497
403,3002
404,2371
405,2019
406,2525
407,3562
408,1196
409,2890
410,3714
411,2979
412,2841
413,3714
414,3764
415,1163
416,3910
417,1557
418,3581
419,1905
420,1383
421,2563
422,2671
423,3164
424,1748
425,3916
426,2173
427,2834
428,1856
429,1170
430,2602
431,1428
432,1599
433,3103
434,1861
435,2620
436,1959
437,3018
438,2319
439,1367
440,2919
441,2173
442,2497
443,1819
444,3670
445,2910
446,3578
447,2206
448,3807
449,2448
450,2477
451,3942
452,2730
453,2335
454,1615
455,2767
456,2348
457,2194
458,1073
459,1024
460,2730
461,1812
462,2660
463,1945
464,3773
465,2680
466,3591
467,3724
468,1444
469,2390
470,3773
471,3635
472,2680
473,1841
474,3503
475,1549
476,2100
477,3306
478,2357
479,1003
480,2384
481,2667
482,1994
483,3809
484,2309
485,3948
486,3727
487,1331
488,1631
489,3532
490,1701
491,1777
492,2650
493,2557
494,1476
495,3017
496,1543
497,3226
498,2423
499,2122
500,3863
501,2426
502,3890
503,1880
504,3846
505,3667
506,3987
507,1960
508,2161
509,3657
510,2757
511,1723
512,2151
513,1530
514,2192
515,1088
516,1470
517,2639
518,1536
519,2251
520,2328
521,3031
522,2489
523,1322
524,3450
525,3304
526,3764
527,1398
528,1695
529,3769
530,1210
531,1523
532,3151
533,1256
534,3022
535,3023
536,3811
537,1242
538,1841
539,1161
540,1633
541,2609
542,1991
543,2950
544,3617
545,3113
546,2082
547,3097
548,2823
549,2370
550,2269
551,3798
552,1247
553,3393
554,1530
555,3490
556,3683
557,3213
558,1104
559,2272
560,1545
561,3409
562,1866
563,3917
564,2191
565,2103
566,2394
567,2142
568,1459
569,2532
570,1603
571,1901
572,2577
573,2037
574,1097
575,1504
576,3433
577,1865
578,3783
579,1848
580,2062
581,2066
582,2610
583,2487
584,3613
585,2688
586,2960
587,2843
588,1062
589,2431
590,3434
591,2697
592,3251
593,1827
594,1409
595,3348
596,2822
597,1427
598,1736
599,3504
600,2819
601,2988
602,3880
603,2224
604,3893
605,3577
606,2107
607,1367
608,3521
609,1570
610,1661
611,3943
612,1049
613,2627
614,1360
615,2665
616,3775
617,2732
618,2761
619,2619
620,3960
621,1134
622,1128
623,1155
624,3338
625,3250
626,3715
627,1673
628,3629
629,3061
630,3141
631,2406
632,2585
633,3946
634,1149
635,1844
636,2950
637,2394
638,2766
639,1610
640,2382
641,3606
642,3509
643,2394
644,3070
645,1701
646,3149
647,1899
648,1724
649,1087
650,3937
651,1408
652,2460
653,2498
654,2083
655,1017
656,2181
657,2049
658,2986
659,1030
660,1853
661,1279
662,3076
663,2946
664,2008
665,3609
666,3917
667,2406
668,3573
669,3314
670,3513
671,1846
672,1549
673,3837
674,1789
675,1594
676,3068
677,3335
678,1462
679,2898
680,2391
681,2414
682,2475
683,1972
684,3126
685,2934
686,2015
687,3319
688,2218
689,1668
690,2885
691,1400
692,3564
693,3218
694,3336
695,3436
696,1132
697,3587
698,2774
699,3427
700,2411
701,3525
702,1363
703,3916
704,1342
705,2782
706,1381
707,3678
708,3931
709,2918
710,1060
711,2953
712,1425
713,2898
714,1663
715,1118
716,1366
717,1767
718,1414
719,1444
720,2278
721,1732
722,3575
723,2712
724,2235
725,3852
726,3245
727,1529
728,3368
729,1943
730,1921
731,3649
732,2450
733,2542
734,1779
735,2688
736,3985
737,1018
738,3433
739,2475
740,3852
741,3008
742,3253
743,2149
744,3665
745,3970
746,2818
747,3282
748,3631
749,3876
750,2870
751,3847
752,2897
753,1911
754,1079
755,3257
756,3153
757,1488
758,1396
759,2293
760,2988
761,3240
762,3925
763,1716
764,2218
765,3641
766,2865
767,1466
768,2467
769,3552
770,1056
771,1460
772,3077
773,2469
774,2612
775,2138
776,2064
777,3278
778,2817
779,2956
780,2474
781,1578
782,1837
783,3963
784,1034
785,2069
786,1793
787,1026
788,3631
789,2748
790,2434
791,1241
792,1109
793,3598
794,3955
795,1438
796,3765
797,1740
798,2305
799,2739
800,2129
801,2870
802,3371
803,1647
804,2954
805,3957
806,1062
807,3093
808,1651
809,2255
810,2180
811,1026
812,2510
813,1937
814,2868
815,1666
816,1461
817,2889
818,3228
819,1413
820,2831
821,2844
822,2494
823,1530
824,1809
825,3465
826,3804
827,3774
828,2829
829,2054
830,1317
831,2651
832,2316
833,3903
834,3283
835,2677
836,2363
837,1051
838,2933
839,2715
840,1478
841,2258
842,1480
843,1324
844,3399
845,2193
846,3400
847,1661
848,3995
849,1451
850,2584
851,2915
852,1290
853,2649
854,1877
855,3180
856,3519
857,1901
858,2887
859,1280
860,1847
861,3752
862,2697
863,2497
864,3067
865,3366
866,3494
867,1970
868,1896
869,3882
870,1026
871,1257
872,3855
873,3390
874,1300
875,2122
876,2269
877,1790
878,3057
879,3622
880,3278
881,1472
882,2440
883,1607
884,1873
885,2776
886,2554
887,1748
888,2767
889,1943
890,1090
891,2649
892,1527
893,2399
894,2718
895,1815
896,2997
897,1807
898,1358
899,1718
900,3093
901,3801
902,2495
903,1933
904,2470
905,3402
906,1076
907,2034
908,3608
909,2763
910,2236
911,1000
912,3639
913,1282
914,1674
915,1713
916,3002
917,3665
918,2143
919,1234
920,2186
921,2189
922,1764
923,2548
924,3530
925,2476
926,3087
927,3225
928,1099
929,2699
930,1494
931,2491
932,2398
933,2097
934,3463
935,3375
936,3857
937,1800
938,3581
939,3579
940,1317
941,1649
942,3019
943,2005
944,1554
945,1278
946,2243
947,3076
948,1695
949,1039
950,2692
951,1983
952,2719
953,3389
954,2840
955,2448
956,3065
957,1855
958,1848
959,3070
960,2058
961,2783
962,2171
963,3741
964,3436
965,2096
966,2733
967,2359
968,2444
969,2456
970,1423
971,3703
972,2314
973,1124
974,2040
975,2675
976,3081
977,3768
978,1607
979,1429
980,2951
981,3091
982,2414
983,3700
984,1433
985,2581
986,3137
987,2128
988,3808
989,1344
990,2948
991,2617
992,2143
993,3821
994,2802
995,1814
996,1246
997,2446
998,1853
999,3555
1000,2781
1001,1953
1002,2111
1003,3112
1004,2433
1005,1923
1006,2798
1007,2779
1008,3758
1009,3407
1010,2943
1011,2350
1012,1554
1013,2574
1014,1045
1015,3772
1016,2340
1017,1079
1018,3026
1019,1039
1020,1377
1021,1315
1022,3238
1023,3206
1024,1515
1025,1099
1026,1744
1027,2406
1028,3480
1029,1783
1030,3534
1031,1790
1032,2380
1033,1329
1034,3722
1035,1191
1036,1736
1037,1306
1038,3050
1039,2168
1040,1379
1041,1857
1042,1293
1043,3118
1044,1745
1045,1785
1046,3755
1047,2631
1048,2842
1049,2441
1050,1400
1051,2670
1052,3162
1053,2071
1054,1606
1055,2298
1056,2852
1057,3090
1058,3523
1059,2463
1060,1447
1061,1930
1062,2530
1063,3494
1064,1885
1065,1239
1066,3473
1067,2225
1068,3356
1069,3703
1070,1140
1071,2485
1072,1459
1073,2577
1074,3853
1075,2412
1076,2173
1077,2614
1078,1693
1079,3806
1080,2037
1081,3451
1082,3148
1083,1131
1084,1677
1085,2619
1086,3208
1087,2845
1088,1381
1089,1992
1090,1853
1091,1871
1092,2809
1093,2831
1094,1478
1095,3746
1096,2727
1097,3403
1098,3226
1099,3284
1100,3352
1101,2970
1102,1439
1103,3292
1104,2763
1105,2624
1106,1363
1107,2652
1108,1326
1109,3211
1110,2628
1111,3192
1112,3671
1113,2886
1114,2820
1115,2072
1116,2723
1117,1073
1118,1193
1119,3078
1120,3377
1121,1213
1122,2839
1123,2627
1124,1992
1125,2959
1126,1235
1127,3023
1128,1907
1129,3663
1130,2860
1131,2181
1132,3283
1133,3099
1134,1547
1135,3377
1136,1664
1137,1488
1138,1472
1139,3271
1140,1966
1141,1424
1142,1020
1143,3556
1144,2954
1145,3841
1146,1256
1147,1070
1148,1279
1149,1057
1150,3612
1151,1774
1152,1778
1153,1729
1154,1560
1155,3330
1156,3691
1157,3855
1158,3124
1159,3720
1160,3780
1161,2124
1162,2610
1163,2563
1164,2979
1165,2536
1166,1618
1167,3609
1168,3570
1169,2015
1170,2273
1171,2757
1172,2060
1173,3828
1174,3395
1175,3374
1176,2243
1177,1904
1178,3520
1179,3588
1180,2090
1181,3278
1182,2105
1183,2760
1184,2949
1185,2421
1186,1608
1187,2422
1188,1835
1189,2251
1190,2631
1191,3426
1192,3508
1193,3310
1194,1151
1195,1963
1196,2046
1197,3727
1198,1874
1199,3597
1200,2398
1201,3524
1202,1527
1203,2394
1204,1899
1205,1527
1206,3760
1207,3005
1208,3174
1209,2313
1210,1214
1211,3585
1212,2644
1213,1083
1214,3017
1215,2709
1216,2838
1217,2615
1218,3156
1219,1965
1220,3799
1221,1082
1222,2218
1223,2873
1224,3089
1225,1643
1226,2054
1227,2385
1228,2951
1229,3763
1230,1238
1231,2683
1232,1744
1233,1167
1234,2569
1235,1411
1236,1571
1237,2606
1238,2478
1239,1717
1240,3374
1241,3550
1242,2765
1243,2026
1244,1933
1245,2045
1246,1281
1247,1887
1248,2749
1249,1614
1250,2309
1251,1964
1252,2203
1253,3094
1254,2134
1255,3376
1256,1579
1257,3436
1258,2481
1259,1406
1260,3268
1261,2173
1262,1787
1263,3156
1264,2316
1265,1322
1266,2139
1267,2278
1268,1901
1269,3211
1270,3729
1271,3516
1272,2860
1273,3474
1274,2458
1275,3048
1276,1087
1277,2715
1278,2693
1279,2551
1280,3666
1281,2508
1282,2058
1283,1333
1284,2443
1285,2106
1286,2552
1287,1404
1288,2637
1289,2541
1290,2789
1291,2700
1292,3185
1293,1091
1294,1432
1295,3318
1296,1791
1297,2906
1298,2215
1299,2900
1300,1989
1301,1968
1302,1402
1303,2953
1304,1251
1305,3216
1306,3645
1307,2471
1308,3077
1309,3813
1310,1031
1311,2729
1312,1600
1313,2952
1314,2577
1315,2208
1316,3333
1317,1683
1318,1544
1319,1818
1320,2197
1321,2852
1322,3832
1323,1713
1324,1221
1325,1184
1326,2049
1327,1829
1328,3303
1329,1008
1330,1619
1331,2150
1332,2017
1333,3606
1334,1593
1335,3519
1336,1018
1337,3846
1338,1963
1339,2138
1340,2394
1341,3200
1342,1294
1343,1361
1344,1037
