name,bus,p_nom,sign,carrier,marginal_cost,efficiency,min_up_time,min_down_time,up_time_before,down_time_before
Solar_6,6,16.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_6_Cur,6,16.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_6,6,5.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_6_Cur,6,5.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_14,14,3.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_14_Cur,14,3.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_27,27,83.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_27_Cur,27,83.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_27,27,157.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_27_Cur,27,157.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_31,31,3.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_31_Cur,31,3.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_32,32,127.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_32_Cur,32,127.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_32,32,48.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_32_Cur,32,48.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_33,33,51.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_33_Cur,33,51.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_33,33,27.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_33_Cur,33,27.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_35,35,315.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_35_Cur,35,315.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_35,35,315.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_35_Cur,35,315.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_37,37,107.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_37_Cur,37,107.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_37,37,86.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_37_Cur,37,86.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_46,46,22.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_46_Cur,46,22.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_47,47,23.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_47_Cur,47,23.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_49,49,567.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_49_Cur,49,567.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_49,49,44.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_49_Cur,49,44.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_55,55,35.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_55_Cur,55,35.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_55,55,76.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_55_Cur,55,76.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_56,56,136.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_56_Cur,56,136.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_56,56,418.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_56_Cur,56,418.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_57,57,430.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_57_Cur,57,430.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_57,57,405.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_57_Cur,57,405.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_58,58,79.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_58_Cur,58,79.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_59,59,71.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_59_Cur,59,71.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_61,61,229.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_61_Cur,61,229.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_61,61,601.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_61_Cur,61,601.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_62,62,57.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_62_Cur,62,57.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_62,62,18.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_62_Cur,62,18.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_65,65,97.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_65_Cur,65,97.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_65,65,155.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_65_Cur,65,155.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_67,67,47.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_67_Cur,67,47.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_67,67,14.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_67_Cur,67,14.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_68,68,162.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_68_Cur,68,162.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_68,68,135.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_68_Cur,68,135.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_71,71,73.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_71_Cur,71,73.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_71,71,6.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_71_Cur,71,6.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_72,72,60.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_72_Cur,72,60.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_73,73,103.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_73_Cur,73,103.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_73,73,89.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_73_Cur,73,89.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_74,74,57.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_74_Cur,74,57.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_76,76,126.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_76_Cur,76,126.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_76,76,87.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_76_Cur,76,87.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_77,77,152.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_77_Cur,77,152.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_77,77,135.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_77_Cur,77,135.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_78,78,68.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_78_Cur,78,68.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_82,82,8.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_82_Cur,82,8.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_82,82,6.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_82_Cur,82,6.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_84,84,13.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_84_Cur,84,13.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_88,88,81.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_88_Cur,88,81.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_88,88,27.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_88_Cur,88,27.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_89,89,23.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_89_Cur,89,23.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_91,91,22.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_91_Cur,91,22.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_91,91,4.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_91_Cur,91,4.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_92,92,21.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_92_Cur,92,21.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_92,92,6.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_92_Cur,92,6.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_94,94,112.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_94_Cur,94,112.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_94,94,69.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_94_Cur,94,69.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_96,96,6.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_96_Cur,96,6.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_98,98,6.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_98_Cur,98,6.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_99,99,12.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_99_Cur,99,12.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_101,101,35.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_101_Cur,101,35.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_101,101,76.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_101_Cur,101,76.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_102,102,16.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_102_Cur,102,16.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_102,102,20.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_102_Cur,102,20.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_104,104,11.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_104_Cur,104,11.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_106,106,6.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_106_Cur,106,6.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_108,108,15.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_108_Cur,108,15.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_109,109,20.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_109_Cur,109,20.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_111,111,14.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_111_Cur,111,14.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_111,111,4.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_111_Cur,111,4.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_112,112,11.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_112_Cur,112,11.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_113,113,4.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_113_Cur,113,4.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_114,114,23.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_114_Cur,114,23.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_114,114,6.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_114_Cur,114,6.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_115,115,12.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_115_Cur,115,12.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_116,116,7.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_116_Cur,116,7.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_117,117,5.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_117_Cur,117,5.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_118,118,5.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_118_Cur,118,5.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_118,118,4.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_118_Cur,118,4.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_119,119,15.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_119_Cur,119,15.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_120,120,21.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_120_Cur,120,21.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_120,120,12.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_120_Cur,120,12.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_121,121,41.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_121_Cur,121,41.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_121,121,12.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_121_Cur,121,12.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_123,123,13.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_123_Cur,123,13.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_123,123,5.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_123_Cur,123,5.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_127,127,57.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_127_Cur,127,57.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_127,127,30.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_127_Cur,127,30.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_128,128,109.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_128_Cur,128,109.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_129,129,807.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_129_Cur,129,807.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_129,129,2.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_129_Cur,129,2.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_130,130,231.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_130_Cur,130,231.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_130,130,356.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_130_Cur,130,356.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_131,131,92.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_131_Cur,131,92.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_132,132,31.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_132_Cur,132,31.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_132,132,72.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_132_Cur,132,72.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_133,133,83.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_133_Cur,133,83.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_133,133,59.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_133_Cur,133,59.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_134,134,122.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_134_Cur,134,122.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_134,134,627.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_134_Cur,134,627.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_135,135,36.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_135_Cur,135,36.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_135,135,145.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_135_Cur,135,145.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_136,136,337.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_136_Cur,136,337.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_136,136,730.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_136_Cur,136,730.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_137,137,328.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_137_Cur,137,328.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_137,137,784.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_137_Cur,137,784.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_138,138,231.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_138_Cur,138,231.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_138,138,531.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_138_Cur,138,531.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_139,139,11.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_139_Cur,139,11.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_140,140,37.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_140_Cur,140,37.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_140,140,93.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_140_Cur,140,93.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_141,141,52.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_141_Cur,141,52.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_141,141,85.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_141_Cur,141,85.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_143,143,174.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_143_Cur,143,174.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_143,143,502.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_143_Cur,143,502.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_144,144,76.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_144_Cur,144,76.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_144,144,132.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_144_Cur,144,132.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_145,145,139.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_145_Cur,145,139.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_145,145,61.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_145_Cur,145,61.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_147,147,238.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_147_Cur,147,238.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_147,147,159.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_147_Cur,147,159.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_149,149,208.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_149_Cur,149,208.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_149,149,106.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_149_Cur,149,106.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_151,151,60.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_151_Cur,151,60.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_151,151,25.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_151_Cur,151,25.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_154,154,43.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_154_Cur,154,43.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_154,154,34.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_154_Cur,154,34.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_156,156,6.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_156_Cur,156,6.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_157,157,6.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_157_Cur,157,6.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_159,159,30.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_159_Cur,159,30.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_159,159,16.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_159_Cur,159,16.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_160,160,11.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_160_Cur,160,11.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_162,162,147.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_162_Cur,162,147.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_162,162,134.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_162_Cur,162,134.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_166,166,110.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_166_Cur,166,110.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_166,166,247.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_166_Cur,166,247.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_167,167,35.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_167_Cur,167,35.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_167,167,155.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_167_Cur,167,155.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_168,168,28.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_168_Cur,168,28.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_168,168,14.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_168_Cur,168,14.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_170,170,48.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_170_Cur,170,48.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_170,170,96.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_170_Cur,170,96.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_172,172,7.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_172_Cur,172,7.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_173,173,17.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_173_Cur,173,17.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_174,174,60.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_174_Cur,174,60.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_174,174,27.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_174_Cur,174,27.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_175,175,9.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_175_Cur,175,9.0,-1.0,PV,1000.0,1.0,0,0,1,0
Solar_177,177,18.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_177_Cur,177,18.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_177,177,1.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_177_Cur,177,1.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_178,178,14.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_178_Cur,178,14.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_178,178,8.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_178_Cur,178,8.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_179,179,22.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_179_Cur,179,22.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_179,179,10.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_179_Cur,179,10.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_180,180,77.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_180_Cur,180,77.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_180,180,54.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
OnShore_180_Cur,180,54.0,-1.0,Wind Onshore,1000.0,1.0,0,0,1,0
Solar_181,181,216.0,1.0,PV,0.0,1.0,0,0,1,0
Solar_181_Cur,181,216.0,-1.0,PV,1000.0,1.0,0,0,1,0
OnShore_181,181,186.0,1.0,Wind Onshore,0.0,1.0,0,0,1,0
